"STATION","NAME","DATE","TAVG"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-14","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-15","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-16","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-17","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-18","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-19","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-20","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-21","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-22","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-23","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-24","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-25","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-26","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-27","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-28","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-29","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-04-30","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-01","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-02","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-03","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-04","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-05","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-06","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-07","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-08","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-09","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-10","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-11","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-12","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-13","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-14","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-15","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-16","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-17","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-18","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-19","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-20","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-21","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-22","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-23","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-24","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-25","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-26","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-27","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-28","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-29","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-30","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-05-31","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-01","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-02","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-03","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-04","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-05","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-06","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-07","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-08","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-09","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-10","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-11","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-12","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-13","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-14","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-15","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-16","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-17","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-18","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-19","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-20","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-21","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-22","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-23","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-24","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-25","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-26","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-27","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-28","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-29","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-06-30","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-01","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-02","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-03","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-04","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-05","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-06","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-07","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-08","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-09","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-10","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-11","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-12","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-13","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-14","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-15","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-16","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-17","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-18","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-19","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-20","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-21","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-22","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-23","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-24","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-25","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-26","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-27","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-28","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-29","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-30","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-07-31","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-01","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-02","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-03","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-04","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-05","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-06","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-07","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-08","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-09","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-10","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-11","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-12","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-13","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-14","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-15","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-16","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-17","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-18","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-19","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-20","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-21","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-22","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-23","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-24","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-25","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-26","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-27","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-28","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-29","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-30","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-08-31","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-01","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-02","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-03","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-04","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-05","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-06","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-07","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-08","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-09","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-10","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-11","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-12","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-13","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-14","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-15","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-16","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-17","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-18","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-19","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-20","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-21","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-22","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-23","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-24","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-25","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-26","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-27","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-28","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-29","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-09-30","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-01","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-02","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-03","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-04","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-05","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-06","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-07","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-08","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-09","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-10","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-11","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-12","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-13","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-14","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-15","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-16","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-17","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-18","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-19","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-20","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-21","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-22","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-23","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-24","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-25","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-26","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-27","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-28","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-29","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-30","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-10-31","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-01","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-02","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-03","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-04","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-05","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-06","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-07","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-08","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-09","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-10","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-11","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-12","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-13","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-14","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-15","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-16","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-17","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-18","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-19","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-20","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-21","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-22","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-23","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-24","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-25","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-26","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-27","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-28","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-29","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-11-30","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-01","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-02","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-03","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-04","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-05","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-06","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-07","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-08","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-09","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-10","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-11","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-12","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-13","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-14","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-15","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-16","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-17","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-18","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-19","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-20","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-21","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-22","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-23","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-24","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-25","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-26","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-27","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-28","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-29","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-30","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2019-12-31","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-01","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-02","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-03","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-04","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-05","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-06","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-07","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-08","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-09","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-10","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-11","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-12","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-13","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-14","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-15","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-16","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-17","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-18","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-19","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-20","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-21","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-22","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-23","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-24","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-25","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-26","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-27","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-28","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-29","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-30","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-01-31","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-01","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-02","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-03","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-04","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-05","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-06","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-07","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-08","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-09","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-10","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-11","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-12","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-13","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-14","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-15","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-16","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-17","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-18","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-19","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-20","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-21","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-22","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-23","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-24","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-25","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-26","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-27","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-28","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-02-29","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-01","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-02","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-03","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-04","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-05","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-06","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-07","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-08","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-09","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-10","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-11","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-12","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-13","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-14","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-15","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-16","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-17","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-18","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-19","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-20","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-21","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-22","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-23","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-24","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-25","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-26","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-27","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-28","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-29","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-30","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-03-31","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-04-01","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-04-02","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-04-03","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-04-04","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2020-04-05","50"
